Stake,RoadName,latitude,longitude,X_coor,Y_coor,Maintenanc,Main_Sec,Date,COUNTYNAME,TOWNNAME,VILLAGENAM,Remark1
20K+000,台16線,23.786833,120.87412,237171.746,2631421.497,二工處,信義段,2012/6/21,南投縣,水里鄉,頂崁村,
20K+500,台16線,23.786266,120.875407,237302.841,2631358.583,二工處,信義段,2012/6/21,南投縣,水里鄉,頂崁村,
21K+000,台16線,23.785118,120.879443,237714.062,2631231.068,二工處,信義段,2012/6/21,南投縣,水里鄉,頂崁村,
21K+500,台16線,23.786007,120.883859,238164.126,2631329.199,二工處,信義段,2012/6/21,南投縣,水里鄉,頂崁村,
22K+000,台16線,23.788194,120.887865,238572.641,2631571.038,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
22K+500,台16線,23.790461,120.891847,238978.606,2631821.844,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
23K+000,台16線,23.791757,120.8964,239442.628,2631964.987,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
23K+500,台16線,23.788732,120.899862,239795.264,2631629.692,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
24K+000,台16線,23.787701,120.904472,240264.933,2631515.198,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
24K+500,台16線,23.78854,120.908211,240646.075,2631607.927,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
25K+000,台16線,23.792586,120.907499,240573.747,2632055.99,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
25K+500,台16線,23.795403,120.910816,240911.96,2632367.785,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
26K+000,台16線,23.795362,120.915647,241404.262,2632362.895,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
26K+500,台16線,23.796547,120.920299,241878.363,2632493.889,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
27K+000,台16線,23.797471,120.924856,242342.809,2632595.934,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
27K+500,台16線,23.794245,120.928253,242688.778,2632238.549,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
28K+000,台16線,23.790869,120.931488,243018.29,2631864.442,二工處,信義段,2012/6/21,南投縣,水里鄉,民和村,
28K+500,台16線,23.789348,120.935598,243437.029,2631695.84,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
29K+000,台16線,23.792534,120.93903,243786.947,2632048.57,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
29K+500,台16線,23.793262,120.943694,244262.237,2632129,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
30K+000,台16線,23.793641,120.947919,244692.77,2632170.762,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
30K+500,台16線,23.793035,120.952172,245126.121,2632103.482,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
31K+000,台16線,23.792529,120.955858,245501.708,2632047.324,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
31K+500,台16線,23.794372,120.959916,245915.364,2632251.343,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
32K+000,台16線,23.792694,120.964046,246336.169,2632065.367,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
32K+500,台16線,23.795219,120.96458,246390.689,2632344.976,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
33K+000,台16線,23.794517,120.96476,246408.941,2632267.28,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
33K+500,台16線,23.794061,120.966029,246538.265,2632216.733,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
34K+000,台16線,23.794069,120.968552,246795.401,2632217.56,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
34K+500,台16線,23.796724,120.970894,247034.068,2632511.487,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
35K+000,台16線,23.797172,120.975111,247463.852,2632561.061,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
35K+500,台16線,23.797323,120.978629,247822.343,2632577.652,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
36K+000,台16線,23.800257,120.980785,248042.075,2632902.552,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
36K+500,台16線,23.800617,120.985083,248480.033,2632942.421,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
37K+000,台16線,23.800797,120.988806,248859.346,2632962.361,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
37K+500,台16線,23.800233,120.992547,249240.516,2632899.83,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
38K+000,台16線,23.796266,120.993404,249327.843,2632460.529,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
38K+500,台16線,23.793499,120.994656,249455.47,2632154.107,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
39K+000,台16線,23.793792,120.998165,249813.011,2632186.453,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
39K+500,台16線,23.791646,121.000229,250023.337,2631948.847,二工處,信義段,2012/6/21,南投縣,信義鄉,地利村,
40K+000,台16線,23.787639,121.001288,250131.253,2631505.138,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
40K+500,台16線,23.784848,121.004396,250448.055,2631196.009,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
41K+000,台16線,23.786605,121.008555,250871.82,2631390.635,二工處,信義段,2012/6/21,南投縣,信義鄉,雙龍村,
0K+000,台17線,24.303832,120.596418,209035.7,2688731.7,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
0K+500,台17線,24.304464,120.591575,208544.28,2688803.15,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
1K+000,台17線,24.303211,120.586844,208063.64,2688665.82,二工處,台中段,2012/5/25,臺中市,清水區,國姓里,
1K+500,台17線,24.301927,120.582122,207583.92,2688525.03,二工處,台中段,2012/5/25,臺中市,清水區,國姓里,
2K+000,台17線,24.300648,120.577398,207104.02,2688384.84,二工處,台中段,2012/5/25,臺中市,清水區,國姓里,
2K+500,台17線,24.299366,120.572676,206624.23,2688244.32,二工處,台中段,2012/5/25,臺中市,清水區,國姓里,
3K+000,台17線,24.298083,120.567953,206144.42,2688103.72,二工處,台中段,2012/5/25,臺中市,清水區,裕嘉里,
3K+500,台17線,24.2968,120.563231,205664.62,2687963.08,二工處,台中段,2012/5/25,臺中市,清水區,裕嘉里,
4K+000,台17線,24.295519,120.558508,205184.73,2687822.75,二工處,台中段,2012/5/25,臺中市,清水區,裕嘉里,
4K+500,台17線,24.294233,120.553787,204705.03,2687681.81,二工處,台中段,2012/5/25,臺中市,清水區,裕嘉里,
5K+000,台17線,24.29296,120.549061,204224.88,2687542.38,二工處,台中段,2012/5/25,臺中市,清水區,海濱里,
5K+500,台17線,24.291671,120.544341,203745.25,2687401.15,二工處,台中段,2012/5/25,臺中市,清水區,海濱里,
6K+000,台17線,24.289314,120.5403,203334.17,2687141.47,二工處,台中段,2012/5/25,臺中市,清水區,海濱里,
6K+500,台17線,24.285317,120.538075,203106.88,2686699.51,二工處,台中段,2012/5/25,臺中市,清水區,海濱里,
7K+000,台17線,24.281109,120.53629,202924.13,2686234.12,二工處,台中段,2012/5/25,臺中市,清水區,中社里,
7K+500,台17線,24.276905,120.534496,202740.42,2685769.11,二工處,台中段,2012/5/25,臺中市,清水區,中社里,
8K+000,台17線,24.272702,120.532701,202556.59,2685304.13,二工處,台中段,2012/5/25,臺中市,清水區,糠榔里,
8K+500,台17線,24.268495,120.530914,202373.62,2684838.83,二工處,台中段,2012/5/25,臺中市,梧棲區,頂寮里,
9K+000,台17線,24.264292,120.529116,202189.52,2684373.96,二工處,台中段,2012/5/25,臺中市,梧棲區,頂寮里,
9K+500,台17線,24.260087,120.527325,202006.06,2683908.85,二工處,台中段,2012/5/25,臺中市,梧棲區,下寮里,
10K+000,台17線,24.255881,120.525535,201822.66,2683443.71,二工處,台中段,2012/5/25,臺中市,梧棲區,文化里,
10K+500,台17線,24.251685,120.52372,201636.87,2682979.53,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
11K+000,台17線,24.247495,120.521887,201449.07,2682516.16,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
11K+500,台17線,24.243306,120.520052,201261.21,2682052.8,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
12K+000,台17線,24.23912,120.518209,201072.42,2681589.83,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
12K+500,台17線,24.234925,120.51639,200886.05,2681125.88,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
13K+000,台17線,24.23073,120.514571,200699.76,2680661.9,二工處,台中段,2012/5/25,臺中市,梧棲區,草湳里,
13K+500,台17線,24.226518,120.512799,200518.07,2680196.09,二工處,台中段,2012/5/25,臺中市,梧棲區,永安里,
14K+000,台17線,24.222309,120.511021,200335.86,2679730.51,二工處,台中段,2012/5/25,臺中市,龍井區,忠和村,
14K+500,台17線,24.218099,120.509244,200153.78,2679264.85,二工處,台中段,2012/5/25,臺中市,龍井區,忠和村,
15K+000,台17線,24.21389,120.507464,199971.3,2678799.35,二工處,台中段,2012/5/25,臺中市,龍井區,忠和村,
15K+500,台17線,24.209706,120.505615,199781.85,2678336.69,二工處,台中段,2012/5/25,臺中市,龍井區,龍津村,
16K+000,台17線,24.205305,120.50499,199716.68,2677849.42,二工處,台中段,2012/5/25,臺中市,龍井區,麗水村,
16K+500,台17線,24.201487,120.507403,199960.26,2677425.76,二工處,台中段,2012/5/25,臺中市,龍井區,麗水村,
17K+000,台17線,24.199207,120.511635,200389.33,2677171.72,二工處,台中段,2012/5/25,臺中市,龍井區,麗水村,
17K+500,台17線,24.196641,120.512941,200520.99,2676887.02,二工處,台中段,2012/5/25,臺中市,龍井區,福田村,
18K+000,台17線,24.192843,120.51028,200249.2,2676467.36,二工處,台中段,2012/5/25,臺中市,龍井區,福田村,
18K+500,台17線,24.189048,120.507615,199977.01,2676047.95,二工處,台中段,2012/5/25,臺中市,龍井區,福田村,
19K+000,台17線,24.185252,120.504951,199704.81,2675628.53,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,全興村,
19K+500,台17線,24.181456,120.502286,199432.61,2675209.12,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,全興村,
20K+000,台17線,24.177915,120.499706,199169.053,2674817.885,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,全興村,
20K+500,台17線,24.174317,120.496402,198831.92,2674420.615,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,全興村,
21K+000,台17線,24.170896,120.493107,198495.799,2674042.853,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,全興村,
21K+500,台17線,24.167477,120.489808,198159.19,2673665.472,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,定興村,
22K+000,台17線,24.163552,120.487537,197926.852,2673231.594,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,海尾村,
22K+500,台17線,24.159789,120.485362,197704.216,2672815.671,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,什股村,
23K+000,台17線,24.156909,120.481493,197309.963,2672498.143,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,什股村,
23K+500,台17線,24.154076,120.477782,196931.613,2672185.793,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,泉厝村,
24K+000,台17線,24.151127,120.474076,196553.745,2671860.505,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,曾家村,
24K+500,台17線,24.148061,120.470475,196186.562,2671522.343,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,曾家村,
25K+000,台17線,24.144225,120.467908,195924.08,2671098.503,二工處,彰化段,2012/5/25,彰化縣,伸港鄉,曾家村,
25K+500,台17線,24.13991,120.466672,195796.59,2670621.068,二工處,彰化段,2012/5/25,彰化縣,線西鄉,線西村,
26K+000,台17線,24.135658,120.465109,195635.95,2670150.762,二工處,彰化段,2012/5/25,彰化縣,線西鄉,寓埔村,
26K+500,台17線,24.13141,120.463201,195440.202,2669681.08,二工處,彰化段,2012/5/25,彰化縣,線西鄉,頂犁村,
27K+000,台17線,24.128051,120.460273,195141.177,2669310.183,二工處,彰化段,2012/5/25,彰化縣,線西鄉,塭仔村,
27K+500,台17線,24.123728,120.458629,194972.275,2668832.038,二工處,彰化段,2012/5/25,彰化縣,線西鄉,塭仔村,
28K+000,台17線,24.11947,120.456963,194801.047,2668361.118,二工處,彰化段,2012/5/25,彰化縣,線西鄉,下犁村,
28K+500,台17線,24.115059,120.456011,194702.384,2667872.963,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,山崙里,
29K+000,台17線,24.110928,120.456775,194778.342,2667415.154,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,草中里,
29K+500,台17線,24.106236,120.456353,194733.396,2666895.689,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,草中里,
30K+000,台17線,24.102565,120.453851,194477.428,2666490.031,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,草中里,
30K+500,台17線,24.099017,120.450699,194155.487,2666098.316,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,洋厝里,
31K+000,台17線,24.094814,120.448942,193974.983,2665633.594,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,洋厝里,
31K+500,台17線,24.090399,120.447905,193867.66,2665144.97,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,洋厝里,
32K+000,台17線,24.086434,120.445782,193650.069,2664706.691,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
32K+500,台17線,24.082445,120.443673,193433.844,2664265.811,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
33K+000,台17線,24.078061,120.442275,193289.823,2663780.818,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
33K+500,台17線,24.073754,120.441072,193165.641,2663304.298,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
34K+000,台17線,24.069944,120.438493,192901.68,2662883.348,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
34K+500,台17線,24.070561,120.434048,192449.964,2662953.516,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
35K+000,台17線,24.072157,120.429455,191983.601,2663132.135,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
35K+500,台17線,24.073757,120.424848,191515.837,2663311.354,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
36K+000,台17線,24.075395,120.420307,191054.826,2663494.58,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,海埔里,
36K+500,台17線,24.073758,120.41677,190694.397,2663314.752,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,東石里,
37K+000,台17線,24.069389,120.415041,190516.555,2662831.622,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,東石里,
37K+500,台17線,24.065232,120.4136,190368.095,2662371.912,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,東石里,
38K+000,台17線,24.061172,120.415539,190563.4,2661921.41,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,東石里,
38K+500,台17線,24.057393,120.418226,190834.903,2661501.755,二工處,彰化段,2012/5/25,彰化縣,鹿港鎮,東石里,
39K+000,台17線,24.052867,120.419091,190920.875,2661000.124,二工處,彰化段,2012/5/25,彰化縣,福興鄉,福興村,
39K+500,台17線,24.04852,120.420073,191018.751,2660518.204,二工處,彰化段,2012/5/25,彰化縣,福興鄉,福興村,
40K+000,台17線,24.044048,120.420701,191080.536,2660022.754,二工處,彰化段,2012/5/25,彰化縣,福興鄉,福興村,
40K+500,台17線,24.039652,120.421246,191134.028,2659535.622,二工處,彰化段,2012/5/25,彰化縣,福興鄉,福南村,
41K+000,台17線,24.035533,120.419838,190988.89,2659080.001,二工處,彰化段,2012/5/25,彰化縣,福興鄉,福南村,
41K+500,台17線,24.032068,120.416681,190666.151,2658697.621,二工處,彰化段,2012/5/25,彰化縣,福興鄉,廈粘村,
42K+000,台17線,24.029005,120.413091,190299.566,2658359.876,二工處,彰化段,2012/5/25,彰化縣,福興鄉,廈粘村,
42K+500,台17線,24.02545,120.410038,189987.386,2657967.463,二工處,彰化段,2012/5/25,彰化縣,福興鄉,廈粘村,
43K+000,台17線,24.022199,120.406698,189646.087,2657608.792,二工處,彰化段,2012/5/25,彰化縣,福興鄉,廈粘村,
43K+500,台17線,24.020209,120.402285,189196.235,2657390.382,二工處,彰化段,2012/5/25,彰化縣,福興鄉,麥厝村,
44K+000,台17線,24.019672,120.397546,188713.888,2657332.902,二工處,彰化段,2012/5/25,彰化縣,福興鄉,麥厝村,
44K+500,台17線,24.01709,120.393409,188291.857,2657048.813,二工處,彰化段,2012/5/25,彰化縣,福興鄉,麥厝村,
45K+000,台17線,24.014496,120.3894,187882.734,2656763.227,二工處,彰化段,2012/5/25,彰化縣,福興鄉,麥厝村,
45K+500,台17線,24.01236,120.385063,187440.455,2656528.609,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
46K+000,台17線,24.0103,120.3807,186995.535,2656302.421,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
46K+500,台17線,24.008231,120.376321,186549.082,2656075.166,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
47K+000,台17線,24.005968,120.372136,186122.151,2655826.477,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
47K+500,台17線,24.002517,120.368953,185796.657,2655445.765,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
48K+000,台17線,23.999058,120.365809,185475.038,2655064.068,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
48K+500,台17線,23.995594,120.362654,185152.23,2654681.843,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
49K+000,台17線,23.991993,120.359776,184857.654,2654284.345,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,漢寶村,
49K+500,台17線,23.988046,120.357313,184605.007,2653848.426,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,新寶村,
50K+000,台17線,23.984085,120.35502,184369.641,2653410.754,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,新寶村,
50K+500,台17線,23.979605,120.354396,184303.945,2652914.909,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,新寶村,
51K+000,台17線,23.975514,120.352373,184095.954,2652462.712,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,新寶村,
51K+500,台17線,23.971412,120.350266,183879.406,2652009.377,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,王功村,
52K+000,台17線,23.967391,120.348054,183652.276,2651565.164,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,王功村,
52K+500,台17線,23.963278,120.346014,183442.534,2651110.549,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,王功村,
53K+000,台17線,23.959238,120.343836,183218.806,2650664.146,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,興仁村,
53K+500,台17線,23.95596,120.340624,182890.209,2650302.663,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,民生村,
54K+000,台17線,23.953399,120.336584,182477.612,2650020.96,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,民生村,
54K+500,台17線,23.95067,120.332763,182087.28,2649720.544,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,永興村,
55K+000,台17線,23.946614,120.330632,181868.303,2649272.338,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,永興村,
55K+500,台17線,23.942602,120.328198,181618.451,2648829.147,二工處,彰化段,2012/5/25,彰化縣,芳苑鄉,永興村,
